Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 1232500  Y 1147400
X 1225900  Y 1147600
X 1221700  Y 1132700
X 1221500  Y 1145000
X 1218100  Y 1132900
X 1214000  Y 1143500
X 1126100  Y 1128800
X 1126100  Y 1137100
X 1126000  Y 1144000
X 1111600  Y 1147500
X 1111417  Y 1141338
X 1110500  Y 1133000
X 1099000  Y 1145000
X 1094500  Y 1131000
X 1094000  Y 1150000
X 1094000  Y 1153000
X 1093500  Y 1144000
X 1090500  Y 1133000
X 1079000  Y 1152500
X 1079000  Y 1145500
X 1071500  Y 1145000
X 1071500  Y 1148000
X 1065000  Y 1148500
X 1065000  Y 1142500
X 1057500  Y 1140500
X 1055000  Y 1145500
X 1054000  Y 1149000
X 1051000  Y 1149000
X 1039700  Y 1133500
X 1039400  Y 1130000
X 1037007  Y 1148818
X 1035826  Y 1145669
X 1035800  Y 1142300
X 1035300  Y 1152500
X 1024000  Y 1130000
X 1022500  Y 1140000
X 1021000  Y 1150000
X 1018000  Y 1170000
X 1019500  Y 1160000
X 1030500  Y 1178000
X 1034400  Y 1162900
X 1034400  Y 1174800
X 1034400  Y 1170500
X 1034645  Y 1166929
X 1036500  Y 1158000
X 1046100  Y 1171100
X 1047400  Y 1168100
X 1048700  Y 1174200
X 1049500  Y 1177500
X 1056000  Y 1172000
X 1056500  Y 1169000
X 1061500  Y 1155500
X 1061500  Y 1169000
X 1068500  Y 1174000
X 1078500  Y 1156000
X 1081500  Y 1165000
X 1083500  Y 1157000
X 1083500  Y 1172500
X 1087500  Y 1164500
X 1093000  Y 1169500
X 1104500  Y 1156500
X 1105500  Y 1174000
X 1106000  Y 1161500
X 1110000  Y 1174000
X 1126200  Y 1173100
X 1133900  Y 1163500
X 1217500  Y 1156000
X 1223000  Y 1170000
X 1234500  Y 1172500
X 1234500  Y 1156000
X 1242500  Y 1165500
X 1242800  Y 1178200
X 1243100  Y 1158700
X 1243500  Y 1154900
X 1245000  Y 1171000
X 1259600  Y 1171000
X 1262700  Y 1162100
X 1263400  Y 1155100
X 1267500  Y 1177800
X 1269000  Y 1156500
X 1286500  Y 1154500
X 1297500  Y 1175000
X 1301000  Y 1162000
X 1302000  Y 1155000
X 1307500  Y 1156500
X 1310500  Y 1166000
X 1319500  Y 1165500
X 1322500  Y 1159000
X 1325000  Y 1155000
X 1339500  Y 1162000
X 1340000  Y 1175000
X 1340500  Y 1155000
X 1346000  Y 1156500
X 1353000  Y 1166000
X 1363500  Y 1155000
X 1378000  Y 1162500
X 1379000  Y 1155000
X 1384500  Y 1165500
X 1384500  Y 1156500
X 1385000  Y 1175000
X 1397900  Y 1160800
X 1400500  Y 1157000
X 1401200  Y 1163800
X 1403400  Y 1166600
X 1417500  Y 1155000
X 1425000  Y 1175000
X 1430900  Y 1161300
X 1440100  Y 1166000
X 1460300  Y 1176500
X 1465000  Y 1175000
X 1471500  Y 1157000
X 1483000  Y 1172700
X 1489000  Y 1174800
X 1493700  Y 1174409
X 1494199  Y 1168000
X 1499499  Y 1167600
X 1502999  Y 1167700
X 1506599  Y 1167800
X 1513599  Y 1168200
X 1517199  Y 1167700
X 1535000  Y 1161000
X 1537500  Y 1177000
X 1544000  Y 1171500
X 1562000  Y 1174000
X 1569000  Y 1154000
X 1577000  Y 1160500
X 1582000  Y 1176500
X 1590000  Y 1175500
X 1586000  Y 1178500
X 1563000  Y 1190000
X 1541299  Y 1192000
X 1535499  Y 1185800
X 1535199  Y 1192100
X 1532499  Y 1188200
X 1529099  Y 1192100
X 1529099  Y 1186900
X 1525299  Y 1188400
X 1523399  Y 1186000
X 1523099  Y 1191900
X 1519899  Y 1186800
X 1516999  Y 1191900
X 1516599  Y 1186900
X 1512199  Y 1186500
X 1511299  Y 1191900
X 1508299  Y 1190100
X 1505299  Y 1191900
X 1503000  Y 1184500
X 1499099  Y 1192200
X 1491000  Y 1180000
X 1482500  Y 1191400
X 1476200  Y 1192200
X 1469700  Y 1196100
X 1465900  Y 1196100
X 1464400  Y 1188300
X 1462100  Y 1201500
X 1459300  Y 1195700
X 1448700  Y 1188600
X 1440100  Y 1183200
X 1435600  Y 1191600
X 1430200  Y 1194500
X 1426100  Y 1193500
X 1422700  Y 1201500
X 1419300  Y 1193900
X 1408300  Y 1188300
X 1402700  Y 1188500
X 1389500  Y 1195600
X 1385200  Y 1194900
X 1384400  Y 1183400
X 1382800  Y 1201400
X 1377900  Y 1195500
X 1366100  Y 1187200
X 1361500  Y 1187100
X 1350200  Y 1194300
X 1343700  Y 1202200
X 1343500  Y 1193300
X 1340200  Y 1194700
X 1340000  Y 1184000
X 1325000  Y 1188800
X 1320400  Y 1186600
X 1309200  Y 1194800
X 1303800  Y 1193800
X 1303200  Y 1203300
X 1299300  Y 1195000
X 1299000  Y 1203200
X 1298000  Y 1184400
X 1284500  Y 1192500
X 1267500  Y 1185500
X 1267400  Y 1192500
X 1263500  Y 1201500
X 1259000  Y 1198500
X 1246800  Y 1187500
X 1245800  Y 1202700
X 1244000  Y 1198500
X 1242700  Y 1182800
X 1238500  Y 1196000
X 1234500  Y 1183000
X 1217000  Y 1183000
X 1217000  Y 1187500
X 1215000  Y 1179000
X 1208300  Y 1186900
X 1201000  Y 1193500
X 1200500  Y 1189000
X 1196500  Y 1202000
X 1193000  Y 1201800
X 1187900  Y 1202000
X 1184000  Y 1187000
X 1180100  Y 1198300
X 1175900  Y 1201800
X 1170500  Y 1202500
X 1165700  Y 1198500
X 1158500  Y 1201500
X 1158500  Y 1188000
X 1147500  Y 1187500
X 1141400  Y 1196400
X 1138000  Y 1179000
X 1135600  Y 1188400
X 1130999  Y 1179000
X 1130300  Y 1189200
X 1127600  Y 1191500
X 1126300  Y 1200100
X 1125500  Y 1194800
X 1122900  Y 1192300
X 1122400  Y 1197900
X 1116600  Y 1194100
X 1110000  Y 1201000
X 1107999  Y 1195000
X 1093700  Y 1183900
X 1090500  Y 1189500
X 1083500  Y 1192000
X 1083500  Y 1198500
X 1083500  Y 1185000
X 1083000  Y 1188500
X 1069000  Y 1201500
X 1067500  Y 1183000
X 1066929  Y 1178740
X 1065500  Y 1197500
X 1063500  Y 1201000
X 1062500  Y 1197500
X 1062204  Y 1179921
X 1060000  Y 1189000
X 1055511  Y 1181102
X 1054999  Y 1199500
X 1045400  Y 1182900
X 1042200  Y 1185200
X 1041900  Y 1179500
X 1036800  Y 1185700
X 1031000  Y 1181800
X 1029600  Y 1192400
X 1027600  Y 1198700
X 1016500  Y 1180000
X 1015000  Y 1190000
X 1026000  Y 1222000
X 1026200  Y 1217400
X 1026300  Y 1212400
X 1026400  Y 1225800
X 1027900  Y 1203500
X 1028200  Y 1206900
X 1029200  Y 1209900
X 1034400  Y 1225500
X 1036599  Y 1212700
X 1037400  Y 1225700
X 1039099  Y 1210300
X 1040500  Y 1225000
X 1041599  Y 1213000
X 1042000  Y 1228000
X 1044099  Y 1211100
X 1046299  Y 1225300
X 1049399  Y 1225000
X 1051899  Y 1212000
X 1054499  Y 1225000
X 1060700  Y 1226700
X 1065500  Y 1209000
X 1067500  Y 1205500
X 1069400  Y 1221400
X 1070200  Y 1224700
X 1083500  Y 1204500
X 1090000  Y 1214000
X 1092500  Y 1226500
X 1097900  Y 1225700
